model,fold_id,event_district_id,source_record_id,observed,expected,alpha,absolute_error,negative_log_probability,predictive_low_90,predictive_high_90,interval_covered,interval_width,observed_zero,predicted_zero_probability
nb2,4,E056::ambedkar%20nagar,2017-0517-IND,4.0,35.92052881664876,4.355027621160563,31.920528816648762,3.6556214989600795,0.0,179.0,1.0,179.0,0.0,0.31296977395961095
nb2,4,E056::azamgarh,2017-0517-IND,3.0,31.36552072222642,4.355027621160563,28.36552072222642,3.407160800233098,0.0,156.0,1.0,156.0,0.0,0.322799463175062
nb2,4,E056::bahraich,2017-0517-IND,33.0,32.35481828238452,4.355027621160563,0.645181717615479,5.445448229504767,0.0,161.0,1.0,161.0,0.0,0.3205222694702596
nb2,4,E056::ballia,2017-0517-IND,51.0,32.362631651057775,4.355027621160563,18.637368348942225,5.907120291471911,0.0,161.0,1.0,161.0,0.0,0.32050462407629615
nb2,4,E056::balrampur,2017-0517-IND,45.0,27.468304459891815,4.355027621160563,17.531695540108185,5.787599332048685,0.0,137.0,1.0,137.0,0.0,0.33270617758132986
nb2,4,E056::barabanki,2017-0517-IND,46.0,32.92684545438133,4.355027621160563,13.07315454561867,5.790855026052493,0.0,164.0,1.0,164.0,0.0,0.31924400180763873
nb2,4,E056::basti,2017-0517-IND,20.0,31.586982975174525,4.355027621160563,11.586982975174525,4.96743120245192,0.0,157.0,1.0,157.0,0.0,0.32228214773201197
nb2,4,E056::bijnor,2017-0517-IND,4.0,40.168191892627895,4.355027621160563,36.168191892627895,3.678443344892972,0.0,200.0,1.0,200.0,0.0,0.30508704258263514
nb2,4,E056::budaun,2017-0517-IND,1.0,40.88301254967885,4.355027621160563,39.88301254967885,2.668117388218799,0.0,203.0,1.0,203.0,0.0,0.30386077978887305
nb2,4,E056::deoria,2017-0517-IND,7.0,31.884025209106284,4.355027621160563,24.884025209106284,4.07451912206791,0.0,159.0,1.0,159.0,0.0,0.32159519476114173
nb2,4,E056::faizabad,2017-0517-IND,19.0,35.41807210252137,4.355027621160563,16.41807210252137,4.932176423078121,0.0,176.0,1.0,176.0,0.0,0.31397724812807726
nb2,4,E056::farrukhabad,2017-0517-IND,1.0,37.445733443929306,4.355027621160563,36.445733443929306,2.648582001755826,0.0,186.0,1.0,186.0,0.0,0.3100140348734766
nb2,4,E056::ghazipur,2017-0517-IND,1.0,38.21325694206753,4.355027621160563,37.21325694206753,2.653090389036776,0.0,190.0,1.0,190.0,0.0,0.30858173821515655
nb2,4,E056::gonda,2017-0517-IND,47.0,32.194175625081584,4.355027621160563,14.805824374918416,5.816607342123824,0.0,160.0,1.0,160.0,0.0,0.3208862156296101
nb2,4,E056::gorakhpur,2017-0517-IND,99.0,28.56874369245926,4.355027621160563,70.43125630754074,6.820797410162181,0.0,142.0,1.0,142.0,0.0,0.329742985307776
nb2,4,E056::kushinagar,2017-0517-IND,6.0,32.84657670070686,4.355027621160563,26.846576700706862,3.956272343658838,0.0,163.0,1.0,163.0,0.0,0.3194217303646617
nb2,4,E056::lakhimpur%20kheri,2017-0517-IND,17.0,32.691755147106,4.355027621160563,15.691755147106,4.824979457878657,0.0,163.0,1.0,163.0,0.0,0.31976603412184035
nb2,4,E056::maharajganj,2017-0517-IND,16.0,27.89023315063273,4.355027621160563,11.890233150632731,4.754606850955364,0.0,139.0,1.0,139.0,0.0,0.33155319927007376
nb2,4,E056::mirzapur,2017-0517-IND,4.0,32.27077450074419,4.355027621160563,28.27077450074419,3.634055826116338,0.0,161.0,1.0,161.0,0.0,0.3207124001088591
nb2,4,E056::muzaffarnagar,2017-0517-IND,0.0,33.84967710730073,4.355027621160563,33.84967710730073,1.1481031706058626,0.0,168.0,1.0,168.0,1.0,0.31723794529429894
nb2,4,E056::pilibhit,2017-0517-IND,2.0,26.138922486490767,4.355027621160563,24.138922486490767,3.0644671917599573,0.0,130.0,1.0,130.0,0.0,0.3364850659439302
nb2,4,E056::sant%20kabir%20nagar,2017-0517-IND,1.0,30.785926631567392,4.355027621160563,29.785926631567392,2.6052345215612185,0.0,153.0,1.0,153.0,0.0,0.3241747182927269
nb2,4,E056::shravasti,2017-0517-IND,4.0,29.562831303790116,4.355027621160563,25.562831303790116,3.616667379169605,0.0,147.0,1.0,147.0,0.0,0.32718345406402594
nb2,4,E056::siddharth%20nagar,2017-0517-IND,26.0,26.350173623440867,4.355027621160563,0.3501736234408668,5.20795269303302,0.0,131.0,1.0,131.0,0.0,0.3358691008339916
nb2,4,E056::sitapur,2017-0517-IND,6.0,36.38733057813039,4.355027621160563,30.38733057813039,3.9755695633881873,0.0,181.0,1.0,181.0,0.0,0.31204910120974505
nb2,4,E067::barpeta,2018-0345-IND,6.0,29.69933080731958,4.355027621160563,23.69933080731958,3.9377255594214806,0.0,148.0,1.0,148.0,0.0,0.3268402089645454
nb2,4,E067::darrang,2018-0345-IND,10.0,29.71985665572539,4.355027621160563,19.71985665572539,4.356138967249661,0.0,148.0,1.0,148.0,0.0,0.3267887606525452
nb2,4,E067::dhemaji,2018-0345-IND,17.0,27.96503331723751,4.355027621160563,10.96503331723751,4.80942019747988,0.0,139.0,1.0,139.0,0.0,0.3313510173123345
nb2,4,E067::golaghat,2018-0345-IND,28.0,27.308180429177803,4.355027621160563,0.6918195708221972,5.281795652622377,0.0,136.0,1.0,136.0,0.0,0.3331494051291087
nb2,4,E067::lakhimpur,2018-0345-IND,17.0,28.9719634287997,4.355027621160563,11.9719634287997,4.812665145966108,0.0,144.0,1.0,144.0,0.0,0.328691888474082
nb2,4,E067::sivasagar,2018-0345-IND,18.0,25.87551850531054,4.355027621160563,7.875518505310541,4.85549256611746,0.0,129.0,1.0,129.0,0.0,0.3372616527616092
nb2,4,E067::sonitpur,2018-0345-IND,9.0,29.631287476072615,4.355027621160563,20.631287476072615,4.267801463892644,0.0,147.0,1.0,147.0,0.0,0.32701107128121526
nb2,4,E067::udalguri,2018-0345-IND,5.0,31.20781877170225,4.355027621160563,26.20781877170225,3.802039460571559,0.0,155.0,1.0,155.0,0.0,0.32317056603606287
nb2,4,E068::bankura,2018-0345-IND,2.0,24.618313328196443,4.355027621160563,22.618313328196443,3.0519039021162584,0.0,123.0,1.0,123.0,0.0,0.3411057410425372
nb2,4,E080::mumbai%20city,2019-0288-IND,547.0,54.53815026390841,4.355027621160563,492.4618497360916,9.790144189784387,0.0,271.0,0.0,271.0,0.0,0.2844956105558625
nb2,4,E080::pune,2019-0288-IND,11.0,52.507893556895844,4.355027621160563,41.507893556895844,4.529703388885119,0.0,261.0,1.0,261.0,0.0,0.286974015693214
nb2,4,E080::ratnagiri,2019-0288-IND,71.0,43.566138450510245,4.355027621160563,27.433861549489755,6.242009701560757,0.0,217.0,1.0,217.0,0.0,0.2994815241108657
nb2,4,E100::puducherry,2019-0574-IND,8.0,39.737119334931585,4.355027621160563,31.737119334931585,4.221870686804172,0.0,198.0,1.0,198.0,0.0,0.3058395103292582
nb2,4,E101::coimbatore,2019-0574-IND,14.0,44.680716218143914,4.355027621160563,30.680716218143914,4.700617052364168,0.0,222.0,1.0,222.0,0.0,0.2977583211536645
nb2,4,E101::cuddalore,2019-0574-IND,16.0,28.491670033857265,4.355027621160563,12.491670033857265,4.756708050748644,0.0,142.0,1.0,142.0,0.0,0.3299459583003349
nb2,4,E101::nagapattinam,2019-0574-IND,5.0,27.020636812800902,4.355027621160563,22.020636812800902,3.7748744565766623,0.0,135.0,1.0,135.0,0.0,0.3339533447435691
nb2,4,E101::thiruvarur,2019-0574-IND,0.0,31.01562230003328,4.355027621160563,31.01562230003328,1.1281669113662058,0.0,154.0,1.0,154.0,1.0,0.32362594807514
nb2,4,E101::thoothukudi,2019-0574-IND,5.0,27.08907535893884,4.355027621160563,22.08907535893884,3.7753439757922274,0.0,135.0,1.0,135.0,0.0,0.3337610554029617
nb2,4,E122::darbhanga,2021-0316-IND,0.0,29.069933351706513,4.355027621160563,29.069933351706513,1.1134035499017338,0.0,145.0,1.0,145.0,1.0,0.32843919737238564
nb2,4,E122::gopalganj,2021-0316-IND,1.0,33.59628940915874,4.355027621160563,32.59628940915874,2.6245318906509643,0.0,167.0,1.0,167.0,0.0,0.31778204795646264
nb2,4,E122::madhubani,2021-0316-IND,0.0,34.79196006862745,4.355027621160563,34.79196006862745,1.154365901992871,0.0,173.0,1.0,173.0,1.0,0.31525737761229633
nb2,4,E122::muzaffarpur,2021-0316-IND,1.0,35.58767961157401,4.355027621160563,34.58767961157401,2.637287116249537,0.0,177.0,1.0,177.0,0.0,0.31363522682424333
nb2,4,E122::west%20champaran,2021-0316-IND,0.0,33.7180430763134,4.355027621160563,33.7180430763134,1.14721452879278,0.0,168.0,1.0,168.0,1.0,0.31751998149320354
nb2,4,E124::surat,2021-0316-IND,0.0,39.04269321055727,4.355027621160563,39.04269321055727,1.1806700585341405,0.0,194.0,1.0,194.0,1.0,0.30707291282533133
nb2,4,E124::valsad,2021-0316-IND,0.0,43.5136397431177,4.355027621160563,43.5136397431177,1.2054271384015272,0.0,216.0,1.0,216.0,1.0,0.29956401688671686
nb2,4,E125::bagalkot,2021-0316-IND,0.0,26.28906740982812,4.355027621160563,26.28906740982812,1.0905052787412495,0.0,131.0,1.0,131.0,1.0,0.3360466535719241
nb2,4,E125::belagavi,2021-0316-IND,0.0,31.65309982293624,4.355027621160563,31.65309982293624,1.132804550539762,0.0,158.0,1.0,158.0,1.0,0.322128562551424
nb2,4,E125::chikkamagaluru,2021-0316-IND,0.0,31.428221617041928,4.355027621160563,31.428221617041928,1.1311792367522266,0.0,156.0,1.0,156.0,1.0,0.32265254825073997
nb2,4,E125::dharwad,2021-0316-IND,0.0,29.1797405485051,4.355027621160563,29.1797405485051,1.114262496871531,0.0,145.0,1.0,145.0,1.0,0.3281572066439182
nb2,4,E125::gadag,2021-0316-IND,0.0,23.35000936000349,4.355027621160563,23.35000936000349,1.063532661128461,0.0,116.0,1.0,116.0,1.0,0.34523405864411005
nb2,4,E125::kodagu,2021-0316-IND,0.0,38.632761420673,4.355027621160563,38.632761420673,1.1782606483041336,0.0,192.0,1.0,192.0,1.0,0.3078136694778221
nb2,4,E126::idukki,2021-0316-IND,0.0,42.832769683277945,4.355027621160563,42.832769683277945,1.2018249681248607,0.0,213.0,1.0,213.0,1.0,0.3006450433360606
nb2,4,E126::kottayam,2021-0316-IND,1.0,35.68762573846527,4.355027621160563,34.68762573846527,2.6379090101991483,0.0,178.0,1.0,178.0,0.0,0.31343461206188655
nb2,4,E127::kolhapur,2021-0316-IND,0.0,49.09598526705553,4.355027621160563,49.09598526705553,1.2330057891513064,0.0,244.0,1.0,244.0,1.0,0.29141532689778193
nb2,4,E127::pune,2021-0316-IND,0.0,40.260030695500525,4.355027621160563,40.260030695500525,1.1876795734770678,0.0,200.0,1.0,200.0,1.0,0.3049280068118755
nb2,4,E127::raigad,2021-0316-IND,10.0,37.182889124014984,4.355027621160563,27.182889124014984,4.391827595816099,0.0,185.0,1.0,185.0,0.0,0.310512804726231
nb2,4,E127::ratnagiri,2021-0316-IND,3.0,38.95644907150112,4.355027621160563,35.95644907150112,3.45235062859236,0.0,194.0,1.0,194.0,0.0,0.30722796598977137
nb2,4,E127::satara,2021-0316-IND,0.0,39.34741519667594,4.355027621160563,39.34741519667594,1.1824448483548227,0.0,196.0,1.0,196.0,1.0,0.30652840628070555
nb2,4,E127::sindhudurg,2021-0316-IND,3.0,38.46210970724301,4.355027621160563,35.46210970724301,3.449661438785296,0.0,191.0,1.0,191.0,0.0,0.30812487906516783
nb2,4,E127::thane,2021-0316-IND,9.0,45.52684331187374,4.355027621160563,36.52684331187374,4.341603382023099,0.0,226.0,1.0,226.0,0.0,0.2964848984636227
nb2,4,E129::ayodhya,2021-0316-IND,0.0,38.41943331996614,4.355027621160563,38.41943331996614,1.1769967199019795,0.0,191.0,1.0,191.0,1.0,0.30820296988934387
nb2,4,E129::barabanki,2021-0316-IND,1.0,33.28628278168779,4.355027621160563,32.28628278168779,2.622480996559816,0.0,166.0,1.0,166.0,0.0,0.3184545859868322
nb2,4,E130::bageshwar,2021-0316-IND,0.0,32.10760844114172,4.355027621160563,32.10760844114172,1.136054813575987,0.0,160.0,1.0,160.0,1.0,0.32108325966654805
nb2,4,E130::chamoli,2021-0316-IND,14.0,25.065401346291782,4.355027621160563,11.065401346291782,4.624705646323858,0.0,125.0,1.0,125.0,0.0,0.33971183383944953
nb2,4,E130::pithoragarh,2021-0316-IND,0.0,29.7638307507726,4.355027621160563,29.7638307507726,1.1187782064783907,0.0,148.0,1.0,148.0,1.0,0.3266786847934337
nb2,4,E131::jalpaiguri,2021-0316-IND,1.0,34.29700019263133,4.355027621160563,33.29700019263133,2.629101214234195,0.0,171.0,1.0,171.0,0.0,0.3162894393676144
nb2,4,E140::lahaul%20and%20spiti,2021-0458-IND,7.0,18.221673302815375,4.355027621160563,11.221673302815375,3.9847038740303415,0.0,91.0,1.0,91.0,0.0,0.3652333799968908
nb2,4,E141::anantnag,2021-0458-IND,6.0,32.13153957774707,4.355027621160563,26.13153957774707,3.9521808611624176,0.0,160.0,1.0,160.0,0.0,0.3210287228542742
nb2,4,E141::bandipora,2021-0458-IND,7.0,25.6454299532033,4.355027621160563,18.6454299532033,4.03708598476081,0.0,128.0,1.0,128.0,0.0,0.3379479425636015
nb2,4,E141::ganderbal,2021-0458-IND,2.0,28.052751707169573,4.355027621160563,26.052751707169573,3.0793674188579203,0.0,140.0,1.0,140.0,0.0,0.33111475649212874
nb2,4,E141::kishtwar,2021-0458-IND,59.0,28.007188610910248,4.355027621160563,30.992811389089752,6.107366455294188,0.0,139.0,1.0,139.0,0.0,0.33123736355406314
nb2,4,E180::cachar,2024-0399-IND,1.0,25.67668657326588,4.355027621160563,24.67668657326588,2.5653745537307335,0.0,128.0,1.0,128.0,0.0,0.33785427324880496
nb2,4,E180::dhemaji,2024-0399-IND,0.0,27.27312884470801,4.355027621160563,27.27312884470801,1.0988717672093975,0.0,136.0,1.0,136.0,1.0,0.33324685170678575
nb2,4,E180::dibrugarh,2024-0399-IND,0.0,25.685628043922442,4.355027621160563,25.685628043922442,1.0852198594517384,0.0,128.0,1.0,128.0,1.0,0.33782750315950466
nb2,4,E180::jorhat,2024-0399-IND,0.0,29.69315935998007,4.355027621160563,29.69315935998007,1.1182365319096648,0.0,148.0,1.0,148.0,1.0,0.3268556862634006
nb2,4,E180::kamrup,2024-0399-IND,0.0,21.963018518854035,4.355027621160563,21.963018518854035,1.0496125331535824,0.0,109.0,1.0,109.0,1.0,0.35007336465881345
nb2,4,E180::lakhimpur,2024-0399-IND,0.0,31.13138792082006,4.355027621160563,31.13138792082006,1.1290160947620431,0.0,155.0,1.0,155.0,1.0,0.32335124694589895
nb2,4,E180::nagaon,2024-0399-IND,0.0,29.30193415346827,4.355027621160563,29.30193415346827,1.1152145722085485,0.0,146.0,1.0,146.0,1.0,0.32784492494225026
nb2,4,E180::udalguri,2024-0399-IND,0.0,28.100183603234324,4.355027621160563,28.100183603234324,1.1056750361240233,0.0,140.0,1.0,140.0,1.0,0.3309873783768764
nb2,4,E181::east%20jaintia%20hills,2024-0399-IND,0.0,26.499548022591377,4.355027621160563,26.499548022591377,1.0923205909458282,0.0,132.0,1.0,132.0,1.0,0.3354371773425761
nb2,4,E181::east%20khasi%20hills,2024-0399-IND,0.0,33.761568276717995,4.355027621160563,33.761568276717995,1.147508741702396,0.0,168.0,1.0,168.0,1.0,0.31742657675670055
nb2,4,E181::south%20west%20garo%20hills,2024-0399-IND,0.0,31.510786536441277,4.355027621160563,31.510786536441277,1.1317773144883052,0.0,157.0,1.0,157.0,1.0,0.3224596346395605
nb2,4,E181::west%20garo%20hills,2024-0399-IND,0.0,32.06886945788899,4.355027621160563,32.06886945788899,1.1357795715287209,0.0,160.0,1.0,160.0,1.0,0.3211716474437399
nb2,4,E181::west%20jaintia%20hills,2024-0399-IND,0.0,27.4584377951404,4.355027621160563,27.4584377951404,1.1004137175023947,0.0,137.0,1.0,137.0,1.0,0.3327333975882531
nb2,4,E182::barpeta,2024-0481-IND,41.0,23.55626737739807,4.355027621160563,17.44373262260193,5.7042233794108395,0.0,117.0,1.0,117.0,0.0,0.3445443433700356
nb2,4,E182::biswanath,2024-0481-IND,31.0,25.370103009421353,4.355027621160563,5.629896990578647,5.388002435731698,0.0,126.0,1.0,126.0,0.0,0.33877909525945415
nb2,4,E182::cachar,2024-0481-IND,101.0,26.87518596688081,4.355027621160563,74.1248140331192,6.889016110269918,0.0,134.0,1.0,134.0,0.0,0.3343639921180575
nb2,4,E182::chirang,2024-0481-IND,36.0,25.73503037161256,4.355027621160563,10.26496962838744,5.546521773335235,0.0,128.0,1.0,128.0,0.0,0.3376798007567384
nb2,4,E182::darrang,2024-0481-IND,60.0,22.346965871548033,4.355027621160563,37.653034128451964,6.200541695239341,0.0,111.0,1.0,111.0,0.0,0.3486972775179783
nb2,4,E182::dhemaji,2024-0481-IND,84.0,26.698991573657043,4.355027621160563,57.30100842634296,6.605778395430042,0.0,133.0,1.0,133.0,0.0,0.3348650812654662
nb2,4,E182::dhubri,2024-0481-IND,98.0,24.69793140434064,4.355027621160563,73.30206859565936,6.894223284466574,0.0,123.0,1.0,123.0,0.0,0.3408552655915629
nb2,4,E182::dibrugarh,2024-0481-IND,76.0,27.566152882987286,4.355027621160563,48.43384711701272,6.447167779102306,0.0,137.0,1.0,137.0,0.0,0.3324368785761342
nb2,4,E182::goalpara,2024-0481-IND,79.0,23.521901367399565,4.355027621160563,55.478098632600435,6.577857607784134,0.0,117.0,1.0,117.0,0.0,0.34465874968288374
nb2,4,E182::golaghat,2024-0481-IND,78.0,23.223194809532586,4.355027621160563,54.776805190467414,6.565135984023225,0.0,116.0,1.0,116.0,0.0,0.3456618127872334
nb2,4,E182::hailakandi,2024-0481-IND,31.0,28.592773115383714,4.355027621160563,2.4072268846162856,5.383873120194474,0.0,142.0,1.0,142.0,0.0,0.32967984052490873
