model,fold_id,event_district_id,source_record_id,observed,expected,alpha,absolute_error,negative_log_probability,predictive_low_90,predictive_high_90,interval_covered,interval_width,observed_zero,predicted_zero_probability
poisson,2,E145::thoothukudi,2021-0722-IND,3.0,29.371089185637356,,26.371089185637356,21.022816166379723,21.0,39.0,0.0,18.0,0.0,1.7550845340106347e-13
poisson,2,E145::tiruchirappalli,2021-0722-IND,0.0,29.434790799660803,,29.434790799660803,29.434790799660803,21.0,39.0,0.0,18.0,1.0,1.6467693670846925e-13
poisson,2,E145::tirunelveli,2021-0722-IND,4.0,29.60411333844769,,25.60411333844769,19.230513905547078,21.0,39.0,0.0,18.0,0.0,1.3902629062919762e-13
poisson,2,E145::tiruvallur,2021-0722-IND,31.0,29.768362862575284,,1.2316371374247161,2.663754815551197,21.0,39.0,1.0,18.0,0.0,1.1796801546420278e-13
poisson,2,E145::tiruvannamalai,2021-0722-IND,2.0,30.08020771082219,,28.08020771082219,23.965620082706554,21.0,39.0,0.0,18.0,0.0,8.636380669813754e-14
poisson,2,E145::tiruvarur,2021-0722-IND,8.0,29.35150195051058,,21.35150195051058,12.921355103279232,21.0,39.0,0.0,18.0,0.0,1.7898006741200494e-13
poisson,2,E145::vellore,2021-0722-IND,9.0,28.974575553244318,,19.974575553244318,11.47863436976819,20.0,38.0,0.0,18.0,0.0,2.609166066892277e-13
poisson,2,E145::virudhunagar,2021-0722-IND,0.0,28.28612829936541,,28.28612829936541,28.28612829936541,20.0,37.0,0.0,17.0,1.0,5.193863899851739e-13
poisson,2,E174::ambala,2023-0359-IND,9.0,31.539402456571707,,22.539402456571707,13.28009121462732,23.0,41.0,0.0,18.0,0.0,2.0072966074052957e-14
poisson,2,E174::faridabad,2023-0359-IND,0.0,31.687608831774465,,31.687608831774465,31.687608831774465,23.0,41.0,0.0,18.0,1.0,1.7307978205322872e-14
poisson,2,E174::fatehabad,2023-0359-IND,0.0,32.02667009067039,,32.02667009067039,32.02667009067039,23.0,42.0,0.0,19.0,1.0,1.233087530156678e-14
poisson,2,E174::kaithal,2023-0359-IND,2.0,32.10837481547908,,30.10837481547908,25.863288208465896,23.0,42.0,0.0,19.0,0.0,1.1363444489434382e-14
poisson,2,E174::karnal,2023-0359-IND,3.0,32.428204020935524,,29.428204020935524,23.782877874330516,23.0,42.0,0.0,19.0,0.0,8.252963714647924e-15
poisson,2,E174::kurukshetra,2023-0359-IND,5.0,31.86206808980124,,26.86206808980124,19.342478761730202,23.0,41.0,0.0,18.0,0.0,1.4537162548776614e-14
poisson,2,E174::palwal,2023-0359-IND,0.0,31.051639254124552,,31.051639254124552,31.051639254124552,22.0,40.0,0.0,18.0,1.0,3.2692220381838316e-14
poisson,2,E174::panchkula,2023-0359-IND,6.0,28.123667320083108,,22.123667320083108,14.683249680730635,20.0,37.0,0.0,17.0,0.0,6.110074027106494e-13
poisson,2,E174::panipat,2023-0359-IND,3.0,31.44505618588049,,28.44505618588049,22.892090330731275,23.0,41.0,0.0,18.0,0.0,2.205898956936023e-14
poisson,2,E174::sirsa,2023-0359-IND,0.0,31.476647102919944,,31.476647102919944,31.476647102919944,23.0,41.0,0.0,18.0,1.0,2.137301814134742e-14
poisson,2,E174::sonipat,2023-0359-IND,1.0,31.775817867718484,,30.775817867718484,28.31711231162824,23.0,41.0,0.0,18.0,0.0,1.584665642858652e-14
