model,term,se_type,coefficient,standard_error,p_value,ci_low,ci_high,irr,irr_ci_low,irr_ci_high,irr_10pp,irr_10pp_ci_low,irr_10pp_ci_high,n,alpha
source_event_robustness,C(source_record_id)[T.2021-0677-IND],ordinary,0.5508209489547268,1.035172719698928,0.5946530277554699,-1.478080299433549,2.5797221973430022,1.7346765143497171,0.22807510430261005,13.193472468805743,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2021-0722-IND],ordinary,-1.9770531870988417,0.8570675521165981,0.021067940340990104,-3.6568747215652797,-0.2972316526324037,0.13847670158628708,0.025813059793900344,0.7428719041959089,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2021-0748-IND],ordinary,-0.10989672592553625,1.1396561434507055,0.9231792867849846,-2.3435817218487323,2.12378826999766,0.8959266565151635,0.0959832365676726,8.362757941471479,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2022-0293-IND],ordinary,-0.7872286918763371,0.84560121292163,0.3518694922235124,-2.4445766144861176,0.8701192307334435,0.4551042834592241,0.08676286126508002,2.3871954636228048,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2022-0539-IND],ordinary,-3.5009847134907646,1.0445628853320184,0.0008033830753578696,-5.548290348328763,-1.4536790786527662,0.030167662287279687,0.003894109125829956,0.23370887113631905,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2023-0330-IND],ordinary,0.4231020107550548,1.0845722861709404,0.6964555384225544,-1.7026206087702573,2.5488246302803668,1.5266900268255814,0.1822054087576133,12.792059543684125,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2023-0359-IND],ordinary,-2.002517957935515,0.8597272064061772,0.019845926347492493,-3.6875523190208552,-0.3174835968501746,0.1349949433468111,0.025033200403164143,0.7279786218187794,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2023-0428-IND],ordinary,-2.49103765853216,0.8274521604618512,0.0026082528680109974,-4.1128140919672465,-0.8692612250970737,0.08282397896156082,0.016361666446414347,0.41926117449536393,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2023-0486-IND],ordinary,-1.1980311992024468,1.082745533460261,0.2685208450716936,-3.320173449206166,0.9241110508012724,0.301787787441087,0.03614656161786881,2.519627443722446,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2023-0846-IND],ordinary,0.9580424995004231,1.2244276226060242,0.4339553859143993,-1.4417915424833856,3.3578765414842318,2.6065890767682807,0.23650367253455418,28.728123087116295,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2024-0399-IND],ordinary,-6.861734360112074,1.3584471303664243,4.3913409618042275e-07,-9.524241810532054,-4.1992269096920944,0.0010470963147995876,7.305910327181823e-05,0.015007174237926966,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2024-0481-IND],ordinary,-0.9434349584549369,0.8410339385802782,0.26196615264528067,-2.591831187848154,0.7049612709382802,0.38928834683348496,0.07488279000324873,2.023768304756981,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2024-0561-IND],ordinary,1.1729363639291213,1.2309169365938775,0.34064254520038195,-1.239616499755252,3.585489227613494,3.231467485483725,0.28949521814039825,36.07100033228943,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2024-0624-IND],ordinary,-0.9224406324940517,1.138138312655246,0.417663197840373,-3.1531507347235217,1.3082694697354182,0.3975475885249065,0.04271732365903498,3.6997656127396708,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2024-0647-IND],ordinary,-1.2669482525857645,0.8744465722677806,0.14737745295058452,-2.980832040635116,0.4469355354635871,0.2816899580004988,0.050750589740001566,1.5635135048643538,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2025-0402-IND],ordinary,-0.9496087895343523,0.8709266200799581,0.2755620571173215,-2.6565935980682687,0.7573760189995642,0.38689235018874296,0.07018689978820869,2.132672779197408,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2025-0469-IND],ordinary,-1.436766503054902,1.0125242980172933,0.15590059275655194,-3.421277660640497,0.5477446545306932,0.23769510380149755,0.03267066623723854,1.7293483383821018,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2025-0751-IND],ordinary,-1.122952194826783,0.9675455773425095,0.2457967009462474,-3.019306679819115,0.7734022901655488,0.32531797354143904,0.04883506496346522,2.1671269197304017,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2025-0803-IND],ordinary,-1.849808787767364,0.9630312543126313,0.05475452281579969,-3.7373153622065547,0.03769778667182688,0.15726723485789695,0.023817959972212095,1.0384173618859196,,,,1065,2.5916006204196327
source_event_robustness,C(source_record_id)[T.2025-0859-IND],ordinary,-1.9093374347997232,0.8854487988635991,0.031056353052659514,-3.644785190726628,-0.1738896788728186,0.14817853201674408,0.02612702157769198,0.8403896052730584,,,,1065,2.5916006204196327
source_event_robustness,log_flood_area,ordinary,0.11622368803618972,0.043372137731759026,0.00736913628518139,0.031215860149431285,0.20123151592294816,1.1232471009719367,1.0317081845346021,1.222907861694437,,,,1065,2.5916006204196327
source_event_robustness,urban_population_share,ordinary,1.017598837789776,0.30490066201984606,0.0008454282745255754,0.42000452136845823,1.6151931542110938,2.7665438616386653,1.5219684369831625,5.028859174991716,1.1071176029144643,1.04289495028189,1.175295159260063,1065,2.5916006204196327
