event_district_id,event_id,source_record_id,start_date,state,district,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,district_match_status,geometry_id,aoi_match_status,analysis_observation_status,route_reason,cloud_pct,otsu_fallback_used,s1_orbit,eligible_km2,flood_ratio_eligible,sits_status,converter_decision,legacy_flood_area_km2,legacy_satellite_source,spec_version
E054::maharajganj,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Maharajganj,,,3197.0231063739748,NONE,missing,matched,70272.0,matched,missing,,,,,,,,,,NONE,
E054::mau,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Mau,,,2070.491760227604,NONE,missing,matched,70274.0,matched,missing,,,,,,,,,,NONE,
E054::mirzapur,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Mirzapur,,,4526.889753258701,NONE,missing,matched,17927.0,matched,missing,,,,,,,,,,NONE,
E054::pilibhit,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Pilibhit,,,3594.1579683602813,NONE,missing,matched,17931.0,matched,missing,,,,,,,,,,NONE,
E054::sant%20kabir%20nagar,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Sant Kabir Nagar,,,1329.179989070325,NONE,missing,matched,70275.0,matched,missing,,,,,,,,,,NONE,
E054::shrawasti,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Shrawasti,,,1950.0124338087928,NONE,missing,matched,76128533B34832354589031,matched,missing,,,,,,,,,,NONE,
E054::siddharthnagar,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Siddharthnagar,,,3492.6137371813147,NONE,missing,matched,70278.0,matched,missing,,,,,,,,,,NONE,
E054::sitapur,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Sitapur,,,5789.793396469067,NONE,missing,matched,17938.0,matched,missing,,,,,,,,,,NONE,
E055::alipurduar,E055,2017-0342-IND,2017-08-11,West Bengal,Alipurduar,,,2805.571892812845,NONE,missing,matched,76128533B23858286755005,matched,missing,,,,,,,,,,NONE,
E055::bankura,E055,2017-0342-IND,2017-08-11,West Bengal,Bankura,,,6981.566770524623,NONE,missing,matched,17945.0,matched,missing,,,,,,,,,,NONE,
E055::birbhum,E055,2017-0342-IND,2017-08-11,West Bengal,Birbhum,,,4566.040490140597,NONE,missing,matched,17947.0,matched,missing,,,,,,,,,,NONE,
E055::cooch%20behar,E055,2017-0342-IND,2017-08-11,West Bengal,Cooch Behar,,,3288.1312386454174,NONE,missing,matched,76128533B64156747739715,matched,missing,,,,,,,,,,NONE,
E055::dakshin%20dinajpur,E055,2017-0342-IND,2017-08-11,West Bengal,Dakshin Dinajpur,,,2107.683120443892,NONE,missing,matched,70290.0,matched,missing,,,,,,,,,,NONE,
E055::darjeeling,E055,2017-0342-IND,2017-08-11,West Bengal,Darjeeling,,,2082.4452472301264,NONE,missing,matched,76128533B17109302371020,matched,missing,,,,,,,,,,NONE,
E055::east%20medinipur,E055,2017-0342-IND,2017-08-11,West Bengal,East Medinipur,,,4206.535570897585,NONE,missing,matched,76128533B25373378863054,matched,missing,,,,,,,,,,NONE,
E055::hooghly,E055,2017-0342-IND,2017-08-11,West Bengal,Hooghly,,,3153.550053477295,NONE,missing,matched,76128533B81857725777974,matched,missing,,,,,,,,,,NONE,
E055::howrah,E055,2017-0342-IND,2017-08-11,West Bengal,Howrah,,,1451.5753227599494,NONE,missing,matched,76128533B22077262393417,matched,missing,,,,,,,,,,NONE,
E055::jalpaiguri,E055,2017-0342-IND,2017-08-11,West Bengal,Jalpaiguri,,,6200.341009430311,NONE,missing,matched,17951.0,matched,missing,,,,,,,,,,NONE,
E055::jhargram,E055,2017-0342-IND,2017-08-11,West Bengal,Jhargram,,,3096.557448030717,NONE,missing,matched,76128533B24861976740713,matched,missing,,,,,,,,,,NONE,
E055::malda,E055,2017-0342-IND,2017-08-11,West Bengal,Malda,,,3569.571917709693,NONE,missing,matched,76128533B36734405131975,matched,missing,,,,,,,,,,NONE,
E055::murshidabad,E055,2017-0342-IND,2017-08-11,West Bengal,Murshidabad,,,5473.753950605631,NONE,missing,matched,17955.0,matched,missing,,,,,,,,,,NONE,
E055::nadia,E055,2017-0342-IND,2017-08-11,West Bengal,Nadia,,,3995.2318634205153,NONE,missing,matched,17956.0,matched,missing,,,,,,,,,,NONE,
E055::north%2024%20parganas,E055,2017-0342-IND,2017-08-11,West Bengal,North 24 Parganas,,,6006.604976683008,NONE,missing,matched,70293.0,matched,missing,,,,,,,,,,NONE,
E055::paschim%20bardhaman,E055,2017-0342-IND,2017-08-11,West Bengal,Paschim Bardhaman,,,1638.342752616779,NONE,missing,matched,76128533B60845263086042,matched,missing,,,,,,,,,,NONE,
E055::purba%20bardhaman,E055,2017-0342-IND,2017-08-11,West Bengal,Purba Bardhaman,,,5396.808202076832,NONE,missing,matched,76128533B59121537940607,matched,missing,,,,,,,,,,NONE,
E055::purulia,E055,2017-0342-IND,2017-08-11,West Bengal,Purulia,,,6255.530346174724,NONE,missing,matched,76128533B16811573188243,matched,missing,,,,,,,,,,NONE,
E055::south%2024%20parganas,E055,2017-0342-IND,2017-08-11,West Bengal,South 24 Parganas,,,5503.307786632012,NONE,missing,matched,70294.0,matched,missing,,,,,,,,,,NONE,
E055::uttar%20dinajpur,E055,2017-0342-IND,2017-08-11,West Bengal,Uttar Dinajpur,,,3356.268468886421,NONE,missing,matched,70295.0,matched,missing,,,,,,,,,,NONE,
E055::west%20medinipur,E055,2017-0342-IND,2017-08-11,West Bengal,West Medinipur,,,6284.990303075887,NONE,missing,matched,76128533B88812350838807,matched,missing,,,,,,,,,,NONE,
E056::ambedkar%20nagar,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Ambedkar Nagar,,,2328.994244483866,NONE,missing,matched,70257.0,matched,missing,,,,,,,,,,NONE,
E056::azamgarh,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Azamgarh,,,3904.0182560646062,NONE,missing,matched,17892.0,matched,missing,,,,,,,,,,NONE,
E056::bahraich,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Bahraich,,,3705.0099637131552,NONE,missing,matched,17893.0,matched,missing,,,,,,,,,,NONE,
E056::ballia,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Ballia,,,3013.8054759791835,NONE,missing,matched,17894.0,matched,missing,,,,,,,,,,NONE,
E056::balrampur,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Balrampur,,,3379.881475532829,NONE,missing,matched,70261.0,matched,missing,,,,,,,,,,NONE,
E056::barabanki,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Barabanki,,,4440.0005417469865,NONE,missing,matched,17896.0,matched,missing,,,,,,,,,,NONE,
E056::basti,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Basti,,,2522.0744554746907,NONE,missing,matched,17898.0,matched,missing,,,,,,,,,,NONE,
E056::bijnor,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Bijnor,,,4319.741895171613,NONE,missing,matched,17899.0,matched,missing,,,,,,,,,,NONE,
E056::budaun,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Budaun,,,4242.298807636645,NONE,missing,matched,76128533B84679668760735,matched,missing,,,,,,,,,,NONE,
E056::deoria,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Deoria,,,2561.4288968732094,NONE,missing,matched,17904.0,matched,missing,,,,,,,,,,NONE,
E056::faizabad,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Faizabad,,,2103.2792931237323,NONE,missing,matched,17907.0,matched,missing,,,,,,,,,,NONE,
E056::farrukhabad,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Farrukhabad,,,2188.008861953001,NONE,missing,matched,17908.0,matched,missing,,,,,,,,,,NONE,
E056::ghazipur,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Ghazipur,,,3392.663587484302,NONE,missing,matched,17912.0,matched,missing,,,,,,,,,,NONE,
E056::gonda,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Gonda,,,4014.846082655345,NONE,missing,matched,17913.0,matched,missing,,,,,,,,,,NONE,
E056::gorakhpur,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Gorakhpur,,,3072.188964505668,NONE,missing,matched,17914.0,matched,missing,,,,,,,,,,NONE,
E056::kushinagar,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Kushinagar,,,2893.16087554316,NONE,missing,matched,70271.0,matched,missing,,,,,,,,,,NONE,
E056::lakhimpur%20kheri,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Lakhimpur Kheri,,,7708.742992388735,NONE,missing,matched,17921.0,matched,missing,,,,,,,,,,NONE,
E056::maharajganj,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Maharajganj,,,3197.0231063739748,NONE,missing,matched,70272.0,matched,missing,,,,,,,,,,NONE,
E056::mau,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Mau,,,2070.491760227604,NONE,missing,matched,70274.0,matched,missing,,,,,,,,,,NONE,
E056::mirzapur,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Mirzapur,,,4526.889753258701,NONE,missing,matched,17927.0,matched,missing,,,,,,,,,,NONE,
E056::muzaffarnagar,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Muzaffarnagar,,,4053.9910928534105,NONE,missing,matched,17929.0,matched,missing,,,,,,,,,,NONE,
E056::pilibhit,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Pilibhit,,,3594.1579683602813,NONE,missing,matched,17931.0,matched,missing,,,,,,,,,,NONE,
E056::sant%20kabir%20nagar,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Sant Kabir Nagar,,,1329.179989070325,NONE,missing,matched,70275.0,matched,missing,,,,,,,,,,NONE,
E056::shamli,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Shamli,,,1337.6082125858356,NONE,missing,matched,76128533B35465481868600,matched,missing,,,,,,,,,,NONE,
E056::shravasti,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Shravasti,,,3157.757775375263,NONE,missing,matched,70277.0,matched,missing,,,,,,,,,,NONE,
E056::siddharth%20nagar,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Siddharth Nagar,,,3492.6137371813147,NONE,missing,matched,70278.0,matched,missing,,,,,,,,,,NONE,
E056::sitapur,E056,2017-0517-IND,2017-08-16,Uttar Pradesh,Sitapur,,,5789.793396469067,NONE,missing,matched,17938.0,matched,missing,,,,,,,,,,NONE,
E057::mumbai%20city,E057,2017-0364-IND,2017-08-29,Maharashtra,Mumbai City,,,77.22400864672608,NONE,missing,matched,70184.0,matched,missing,,,,,,,,,,NONE,
E057::mumbai%20suburban,E057,2017-0364-IND,2017-08-29,Maharashtra,Mumbai Suburban,,,409.3994670782586,NONE,missing,matched,70183.0,matched,missing,,,,,,,,,,NONE,
E057::palghar,E057,2017-0364-IND,2017-08-29,Maharashtra,Palghar,,,5355.281971404182,NONE,missing,matched,76128533B37148244536449,matched,missing,,,,,,,,,,NONE,
E057::thane,E057,2017-0364-IND,2017-08-29,Maharashtra,Thane,,,9454.897228160951,NONE,missing,matched,17783.0,matched,missing,,,,,,,,,,NONE,
E058::chennai,E058,2017-0495-IND,2017-10-30,Tamil Nadu,Chennai,,,196.6308822101988,NONE,missing,matched,70242.0,matched,missing,,,,,,,,,,NONE,
E059::dhalai,E059,2018-0213-IND,2018-05-17,Tripura,Dhalai,,,2201.079367693781,NONE,missing,matched,70256.0,matched,missing,,,,,,,,,,NONE,
E059::gomati,E059,2018-0213-IND,2018-05-17,Tripura,Gomati,,,1617.9532415826357,NONE,missing,matched,76128533B94126463611805,matched,missing,,,,,,,,,,NONE,
E059::khowai,E059,2018-0213-IND,2018-05-17,Tripura,Khowai,,,1046.189742159586,NONE,missing,matched,76128533B67044589012853,matched,missing,,,,,,,,,,NONE,
E059::north%20tripura,E059,2018-0213-IND,2018-05-17,Tripura,North Tripura,,,2109.5271791468954,NONE,missing,matched,17885.0,matched,missing,,,,,,,,,,NONE,
E059::sepahijala,E059,2018-0213-IND,2018-05-17,Tripura,Sepahijala,,,1071.1594978769108,NONE,missing,matched,76128533B43965372582859,matched,missing,,,,,,,,,,NONE,
E059::south%20tripura,E059,2018-0213-IND,2018-05-17,Tripura,South Tripura,,,3224.504208632636,NONE,missing,matched,17886.0,matched,missing,,,,,,,,,,NONE,
E059::unakoti,E059,2018-0213-IND,2018-05-17,Tripura,Unakoti,,,657.9288906584868,NONE,missing,matched,76128533B4720703924950,matched,missing,,,,,,,,,,NONE,
E059::west%20tripura,E059,2018-0213-IND,2018-05-17,Tripura,West Tripura,,,3039.951701839773,NONE,missing,matched,17887.0,matched,missing,,,,,,,,,,NONE,
E060::dakshina%20kannada,E060,2018-0216-IND,2018-05-29,Karnataka,Dakshina Kannada,,,5243.21897884346,NONE,missing,matched,76128533B54396396829952,matched,missing,,,,,,,,,,NONE,
E060::udupi,E060,2018-0216-IND,2018-05-29,Karnataka,Udupi,,,3905.2465000015695,NONE,missing,matched,70166.0,matched,missing,,,,,,,,,,NONE,
E061::biswanath,E061,2018-0205-IND,2018-06-22,Assam,Biswanath,,,1795.9804068303213,NONE,missing,matched,76128533B40714385808093,matched,missing,,,,,,,,,,NONE,
E061::cachar,E061,2018-0205-IND,2018-06-22,Assam,Cachar,,,3806.329961738336,NONE,missing,matched,17577.0,matched,missing,,,,,,,,,,NONE,
E061::east%20karbi%20anglong,E061,2018-0205-IND,2018-06-22,Assam,East Karbi Anglong,,,7303.723967073078,NONE,missing,matched,76128533B38548995376745,matched,missing,,,,,,,,,,NONE,
E061::golaghat,E061,2018-0205-IND,2018-06-22,Assam,Golaghat,,,3532.2679838886856,NONE,missing,matched,17582.0,matched,missing,,,,,,,,,,NONE,
E061::hailakandi,E061,2018-0205-IND,2018-06-22,Assam,Hailakandi,,,1336.4605858584375,NONE,missing,matched,70088.0,matched,missing,,,,,,,,,,NONE,
E061::hojai,E061,2018-0205-IND,2018-06-22,Assam,Hojai,,,1456.4677644953886,NONE,missing,matched,76128533B70315194619807,matched,missing,,,,,,,,,,NONE,
E061::karimganj,E061,2018-0205-IND,2018-06-22,Assam,Karimganj,,,1856.722473230466,NONE,missing,matched,17585.0,matched,missing,,,,,,,,,,NONE,
E061::nagaon,E061,2018-0205-IND,2018-06-22,Assam,Nagaon,,,3997.4423095607103,NONE,missing,matched,17589.0,matched,missing,,,,,,,,,,NONE,
E061::west%20karbi%20anglong,E061,2018-0205-IND,2018-06-22,Assam,West Karbi Anglong,,,3106.68686919722,NONE,missing,matched,76128533B57995625790051,matched,missing,,,,,,,,,,NONE,
E064::gajapati,E064,2018-0286-IND,2018-07-20,Odisha,Gajapati,,,4080.383431631814,NONE,missing,matched,70213.0,matched,missing,,,,,,,,,,NONE,
E064::kandhamal,E064,2018-0286-IND,2018-07-20,Odisha,Kandhamal,,,8088.528530440674,NONE,missing,matched,70217.0,matched,missing,,,,,,,,,,NONE,
E064::malkangiri,E064,2018-0286-IND,2018-07-20,Odisha,Malkangiri,,,5849.646224352819,NONE,missing,matched,70220.0,matched,missing,,,,,,,,,,NONE,
E064::rayagada,E064,2018-0286-IND,2018-07-20,Odisha,Rayagada,,,7404.113889009227,NONE,missing,matched,70224.0,matched,missing,,,,,,,,,,NONE,
E065::banswara,E065,2018-0267-IND,2018-07-26,Rajasthan,Banswara,,,5054.788817709968,NONE,missing,matched,17836.0,matched,missing,,,,,,,,,,NONE,
E065::dungarpur,E065,2018-0267-IND,2018-07-26,Rajasthan,Dungarpur,,,3785.079096662621,NONE,missing,matched,17845.0,matched,missing,,,,,,,,,,NONE,
E065::jhalawar,E065,2018-0267-IND,2018-07-26,Rajasthan,Jhalawar,,,6261.78152754128,NONE,missing,matched,17850.0,matched,missing,,,,,,,,,,NONE,
E065::kota,E065,2018-0267-IND,2018-07-26,Rajasthan,Kota,,,5514.285932841976,NONE,missing,matched,17853.0,matched,missing,,,,,,,,,,NONE,
E066::agra,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Agra,,,3532.421316691642,NONE,missing,matched,17888.0,matched,missing,,,,,,,,,,NONE,
E066::baghpat,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Baghpat,,,1334.180902576051,NONE,missing,matched,70260.0,matched,missing,,,,,,,,,,NONE,
E066::banda,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Banda,,,4528.7470438726,NONE,missing,matched,17895.0,matched,missing,,,,,,,,,,NONE,
E066::bareilly,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Bareilly,,,3788.7356046539953,NONE,missing,matched,17897.0,matched,missing,,,,,,,,,,NONE,
E066::bulandshahr,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Bulandshahr,,,3584.07720572916,NONE,missing,matched,17901.0,matched,missing,,,,,,,,,,NONE,
E066::ghaziabad,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Ghaziabad,,,1978.232816865952,NONE,missing,matched,17911.0,matched,missing,,,,,,,,,,NONE,
E066::hapur,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Hapur,,,1066.5711412404885,NONE,missing,matched,76128533B87317961648652,matched,missing,,,,,,,,,,NONE,
E066::jalaun,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Jalaun,,,4572.286607377707,NONE,missing,matched,17917.0,matched,missing,,,,,,,,,,NONE,
E066::kasganj,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Kasganj,,,2019.3990921935888,NONE,missing,matched,76128533B7643504807381,matched,missing,,,,,,,,,,NONE,
E066::mainpuri,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Mainpuri,,,2755.0367810593875,NONE,missing,matched,17924.0,matched,missing,,,,,,,,,,NONE,
E066::mathura,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Mathura,,,3379.400652903366,NONE,missing,matched,17925.0,matched,missing,,,,,,,,,,NONE,
E066::meerut,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Meerut,,,2608.57578610324,NONE,missing,matched,17926.0,matched,missing,,,,,,,,,,NONE,
E066::muzaffarnagar,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Muzaffarnagar,,,4053.9910928534105,NONE,missing,matched,17929.0,matched,missing,,,,,,,,,,NONE,
E066::saharanpur,E066,2018-0267-IND,2018-07-26,Uttar Pradesh,Saharanpur,,,3724.500994339668,NONE,missing,matched,17936.0,matched,missing,,,,,,,,,,NONE,
E067::barpeta,E067,2018-0345-IND,2018-08-02,Assam,Barpeta,,,3253.622989828742,NONE,missing,matched,17576.0,matched,missing,,,,,,,,,,NONE,
E067::darrang,E067,2018-0345-IND,2018-08-02,Assam,Darrang,,,3426.9679336953163,NONE,missing,matched,17578.0,matched,missing,,,,,,,,,,NONE,
E067::dhemaji,E067,2018-0345-IND,2018-08-02,Assam,Dhemaji,,,2503.3476339074205,NONE,missing,matched,70087.0,matched,missing,,,,,,,,,,NONE,
E067::golaghat,E067,2018-0345-IND,2018-08-02,Assam,Golaghat,,,3532.2679838886856,NONE,missing,matched,17582.0,matched,missing,,,,,,,,,,NONE,
E067::lakhimpur,E067,2018-0345-IND,2018-08-02,Assam,Lakhimpur,,,2886.5239581816727,NONE,missing,matched,70091.0,matched,missing,,,,,,,,,,NONE,
E067::sivasagar,E067,2018-0345-IND,2018-08-02,Assam,Sivasagar,,,1526.651765771626,NONE,missing,matched,76128533B21722277889516,matched,missing,,,,,,,,,,NONE,
E067::sonitpur,E067,2018-0345-IND,2018-08-02,Assam,Sonitpur,,,4676.158375740257,NONE,missing,matched,17593.0,matched,missing,,,,,,,,,,NONE,
E067::udalguri,E067,2018-0345-IND,2018-08-02,Assam,Udalguri,,,2056.2913712488385,NONE,missing,matched,76128533B20307518801538,matched,missing,,,,,,,,,,NONE,
E068::bankura,E068,2018-0345-IND,2018-08-02,West Bengal,Bankura,,,6981.566770524623,NONE,missing,matched,17945.0,matched,missing,,,,,,,,,,NONE,
E069::barpeta,E069,2018-0295-IND,2018-08-07,Assam,Barpeta,,,3253.622989828742,NONE,missing,matched,17576.0,matched,missing,,,,,,,,,,NONE,
E069::biswanath,E069,2018-0295-IND,2018-08-07,Assam,Biswanath,,,1795.9804068303213,NONE,missing,matched,76128533B40714385808093,matched,missing,,,,,,,,,,NONE,
E069::cachar,E069,2018-0295-IND,2018-08-07,Assam,Cachar,,,3806.329961738336,NONE,missing,matched,17577.0,matched,missing,,,,,,,,,,NONE,
E069::charaideo,E069,2018-0295-IND,2018-08-07,Assam,Charaideo,,,1051.5010239181354,NONE,missing,matched,76128533B89228414823983,matched,missing,,,,,,,,,,NONE,
E069::chirang,E069,2018-0295-IND,2018-08-07,Assam,Chirang,,,1586.6528982343073,NONE,missing,matched,76128533B56012535339305,matched,missing,,,,,,,,,,NONE,
E069::darrang,E069,2018-0295-IND,2018-08-07,Assam,Darrang,,,3426.9679336953163,NONE,missing,matched,17578.0,matched,missing,,,,,,,,,,NONE,
E069::dhemaji,E069,2018-0295-IND,2018-08-07,Assam,Dhemaji,,,2503.3476339074205,NONE,missing,matched,70087.0,matched,missing,,,,,,,,,,NONE,
E069::dibrugarh,E069,2018-0295-IND,2018-08-07,Assam,Dibrugarh,,,3397.4818067287138,NONE,missing,matched,17580.0,matched,missing,,,,,,,,,,NONE,
E069::dima%20hasao,E069,2018-0295-IND,2018-08-07,Assam,Dima Hasao,,,4914.108784116743,NONE,missing,matched,76128533B66125202864966,matched,missing,,,,,,,,,,NONE,
E069::east%20karbi%20anglong,E069,2018-0295-IND,2018-08-07,Assam,East Karbi Anglong,,,7303.723967073078,NONE,missing,matched,76128533B38548995376745,matched,missing,,,,,,,,,,NONE,
E069::golaghat,E069,2018-0295-IND,2018-08-07,Assam,Golaghat,,,3532.2679838886856,NONE,missing,matched,17582.0,matched,missing,,,,,,,,,,NONE,
E069::hailakandi,E069,2018-0295-IND,2018-08-07,Assam,Hailakandi,,,1336.4605858584375,NONE,missing,matched,70088.0,matched,missing,,,,,,,,,,NONE,
E069::hojai,E069,2018-0295-IND,2018-08-07,Assam,Hojai,,,1456.4677644953886,NONE,missing,matched,76128533B70315194619807,matched,missing,,,,,,,,,,NONE,
E069::jorhat,E069,2018-0295-IND,2018-08-07,Assam,Jorhat,,,2842.716884638612,NONE,missing,matched,70089.0,matched,missing,,,,,,,,,,NONE,
E069::karimganj,E069,2018-0295-IND,2018-08-07,Assam,Karimganj,,,1856.722473230466,NONE,missing,matched,17585.0,matched,missing,,,,,,,,,,NONE,
E069::kokrajhar,E069,2018-0295-IND,2018-08-07,Assam,Kokrajhar,,,3329.2233881813268,NONE,missing,matched,70090.0,matched,missing,,,,,,,,,,NONE,
E069::lakhimpur,E069,2018-0295-IND,2018-08-07,Assam,Lakhimpur,,,2886.5239581816727,NONE,missing,matched,70091.0,matched,missing,,,,,,,,,,NONE,
E069::majuli,E069,2018-0295-IND,2018-08-07,Assam,Majuli,,,1250.5943287677335,NONE,missing,matched,76128533B15157901669242,matched,missing,,,,,,,,,,NONE,
E069::nagaon,E069,2018-0295-IND,2018-08-07,Assam,Nagaon,,,3997.4423095607103,NONE,missing,matched,17589.0,matched,missing,,,,,,,,,,NONE,
E069::nalbari,E069,2018-0295-IND,2018-08-07,Assam,Nalbari,,,2339.8796955273547,NONE,missing,matched,17590.0,matched,missing,,,,,,,,,,NONE,
E069::sivasagar,E069,2018-0295-IND,2018-08-07,Assam,Sivasagar,,,1526.651765771626,NONE,missing,matched,76128533B21722277889516,matched,missing,,,,,,,,,,NONE,
E069::sonitpur,E069,2018-0295-IND,2018-08-07,Assam,Sonitpur,,,4676.158375740257,NONE,missing,matched,17593.0,matched,missing,,,,,,,,,,NONE,
E069::tinsukia,E069,2018-0295-IND,2018-08-07,Assam,Tinsukia,,,3799.190193815676,NONE,missing,matched,70093.0,matched,missing,,,,,,,,,,NONE,
E069::udalguri,E069,2018-0295-IND,2018-08-07,Assam,Udalguri,,,2056.2913712488325,NONE,missing,matched,76128533B20307518801538,matched,missing,,,,,,,,,,NONE,
E069::west%20karbi%20anglong,E069,2018-0295-IND,2018-08-07,Assam,West Karbi Anglong,,,3106.6868691946506,NONE,missing,matched,76128533B57995625790051,matched,missing,,,,,,,,,,NONE,
E070::chamba,E070,2018-0295-IND,2018-08-07,Himachal Pradesh,Chamba,,,6056.411356305338,NONE,missing,matched,17667.0,matched,missing,,,,,,,,,,NONE,
E070::hamirpur,E070,2018-0295-IND,2018-08-07,Himachal Pradesh,Hamirpur,,,1122.326232597962,NONE,missing,matched,17668.0,matched,missing,,,,,,,,,,NONE,
E070::kangra,E070,2018-0295-IND,2018-08-07,Himachal Pradesh,Kangra,,,5710.452547791486,NONE,missing,matched,17669.0,matched,missing,,,,,,,,,,NONE,
E070::kullu,E070,2018-0295-IND,2018-08-07,Himachal Pradesh,Kullu,,,5505.982355912866,NONE,missing,matched,17671.0,matched,missing,,,,,,,,,,NONE,
E070::mandi,E070,2018-0295-IND,2018-08-07,Himachal Pradesh,Mandi,,,3951.2717684747336,NONE,missing,matched,17673.0,matched,missing,,,,,,,,,,NONE,
E070::shimla,E070,2018-0295-IND,2018-08-07,Himachal Pradesh,Shimla,,,5136.6062379686,NONE,missing,matched,17674.0,matched,missing,,,,,,,,,,NONE,
E071::alappuzha,E071,2018-0295-IND,2018-08-07,Kerala,Alappuzha,,,1316.6907112011845,NONE,missing,matched,70298.0,matched,missing,,,,,,,,,,NONE,
E071::ernakulam,E071,2018-0295-IND,2018-08-07,Kerala,Ernakulam,,,2305.474714394872,NONE,missing,matched,17699.0,matched,missing,,,,,,,,,,NONE,
E071::idukki,E071,2018-0295-IND,2018-08-07,Kerala,Idukki,,,5010.411036324633,NONE,missing,matched,17700.0,matched,missing,,,,,,,,,,NONE,
E071::kannur,E071,2018-0295-IND,2018-08-07,Kerala,Kannur,,,2812.193678917521,NONE,missing,matched,17698.0,matched,missing,,,,,,,,,,NONE,
E071::kasaragod,E071,2018-0295-IND,2018-08-07,Kerala,Kasaragod,,,1972.6636827859088,NONE,missing,matched,17701.0,matched,missing,,,,,,,,,,NONE,
E071::kollam,E071,2018-0295-IND,2018-08-07,Kerala,Kollam,,,2363.0186325698423,NONE,missing,matched,17707.0,matched,missing,,,,,,,,,,NONE,
E071::kottayam,E071,2018-0295-IND,2018-08-07,Kerala,Kottayam,,,2143.385583622296,NONE,missing,matched,17702.0,matched,missing,,,,,,,,,,NONE,
E071::kozhikode,E071,2018-0295-IND,2018-08-07,Kerala,Kozhikode,,,2285.6176079375005,NONE,missing,matched,17703.0,matched,missing,,,,,,,,,,NONE,
E071::malappuram,E071,2018-0295-IND,2018-08-07,Kerala,Malappuram,,,3517.427723973104,NONE,missing,matched,17704.0,matched,missing,,,,,,,,,,NONE,
E071::palakkad,E071,2018-0295-IND,2018-08-07,Kerala,Palakkad,,,4489.876823790321,NONE,missing,matched,17705.0,matched,missing,,,,,,,,,,NONE,
E071::pathanamthitta,E071,2018-0295-IND,2018-08-07,Kerala,Pathanamthitta,,,2663.6118314901764,NONE,missing,matched,76128533B29330052395581,matched,missing,,,,,,,,,,NONE,
E071::thiruvananthapuram,E071,2018-0295-IND,2018-08-07,Kerala,Thiruvananthapuram,,,2047.560453755721,NONE,missing,matched,17709.0,matched,missing,,,,,,,,,,NONE,
E071::thrissur,E071,2018-0295-IND,2018-08-07,Kerala,Thrissur,,,2961.767200211148,NONE,missing,matched,17708.0,matched,missing,,,,,,,,,,NONE,
E071::wayanad,E071,2018-0295-IND,2018-08-07,Kerala,Wayanad,,,2130.300649398313,NONE,missing,matched,17710.0,matched,missing,,,,,,,,,,NONE,
E072::kolhapur,E072,2018-0295-IND,2018-08-07,Maharashtra,Kolhapur,,,7680.572392490604,NONE,missing,matched,17769.0,matched,missing,,,,,,,,,,NONE,
