event_district_id,event_id,source_record_id,start_date,state,district,aoi_level,aoi_source,aoi_match_status,geometry_id,aoi_area_km2,spec_version,aoi_error,aoi_boundary_year,aoi_match_method,aoi_reference_name,aoi_historical_boundary_verified,aoi_match_evidence,aoi_boundary_note,aoi_lgd_code
E047::morigaon,E047,2017-0180-IND,2017-06-04,Assam,Morigaon,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B17968019348564,1508.3262903435707,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Morigaon,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E047::nagaon,E047,2017-0180-IND,2017-06-04,Assam,Nagaon,district,FAO/GAUL/2015/level2,matched,17589.0,3997.4423095607103,fs1-3016a20fd3ad,,,,,,,,
E047::nalbari,E047,2017-0180-IND,2017-06-04,Assam,Nalbari,district,FAO/GAUL/2015/level2,matched,17590.0,2339.8796955273547,fs1-3016a20fd3ad,,,,,,,,
E047::sivasagar,E047,2017-0180-IND,2017-06-04,Assam,Sivasagar,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B21722277889516,1526.651765771626,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Sivasagar,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E047::sonitpur,E047,2017-0180-IND,2017-06-04,Assam,Sonitpur,district,FAO/GAUL/2015/level2,matched,17593.0,4676.158375740257,fs1-3016a20fd3ad,,,,,,,,
E047::south%20salmara,E047,2017-0180-IND,2017-06-04,Assam,South Salmara,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B20298037622173,719.1856651342704,fs1-3016a20fd3ad,,2021.0,reviewed_alias,South Salmara-Mankachar,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E047::tinsukia,E047,2017-0180-IND,2017-06-04,Assam,Tinsukia,district,FAO/GAUL/2015/level2,matched,70093.0,3799.190193815676,fs1-3016a20fd3ad,,,,,,,,
E047::udalguri,E047,2017-0180-IND,2017-06-04,Assam,Udalguri,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B20307518801538,2056.2913712488385,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Udalguri,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E048::giridih,E048,2017-0180-IND,2017-06-04,Jharkhand,Giridih,district,FAO/GAUL/2015/level2,matched,70144.0,5007.663691854737,fs1-3016a20fd3ad,,,,,,,,
E049::bishnupur,E049,2017-0180-IND,2017-06-04,Manipur,Bishnupur,district,FAO/GAUL/2015/level2,matched,70188.0,481.84963420103696,fs1-3016a20fd3ad,,,,,,,,
E049::imphal%20east,E049,2017-0180-IND,2017-06-04,Manipur,Imphal East,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B30779259886340,378.5544316172313,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Imphal East,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E049::imphal%20west,E049,2017-0180-IND,2017-06-04,Manipur,Imphal West,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B99807650893733,504.9363985910239,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Imphal West,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E049::thoubal,E049,2017-0180-IND,2017-06-04,Manipur,Thoubal,district,FAO/GAUL/2015/level2,matched,70194.0,715.5847965133187,fs1-3016a20fd3ad,,,,,,,,
E050::phek,E050,2017-0180-IND,2017-06-04,Nagaland,Phek,district,FAO/GAUL/2015/level2,matched,17804.0,1906.428763538232,fs1-3016a20fd3ad,,,,,,,,
E051::barpeta,E051,2017-0289-IND,2017-06-25,Assam,Barpeta,district,FAO/GAUL/2015/level2,matched,17576.0,3253.622989828742,fs1-3016a20fd3ad,,,,,,,,
E051::bongaigaon,E051,2017-0289-IND,2017-06-25,Assam,Bongaigaon,district,FAO/GAUL/2015/level2,matched,70086.0,2332.582799042809,fs1-3016a20fd3ad,,,,,,,,
E051::cachar,E051,2017-0289-IND,2017-06-25,Assam,Cachar,district,FAO/GAUL/2015/level2,matched,17577.0,3806.329961738336,fs1-3016a20fd3ad,,,,,,,,
E051::charaideo,E051,2017-0289-IND,2017-06-25,Assam,Charaideo,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B89228414823983,1051.5010239181354,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Charaideo,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E051::chirang,E051,2017-0289-IND,2017-06-25,Assam,Chirang,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B56012535339305,1586.6528982343073,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Chirang,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E051::darrang,E051,2017-0289-IND,2017-06-25,Assam,Darrang,district,FAO/GAUL/2015/level2,matched,17578.0,3426.9679336953163,fs1-3016a20fd3ad,,,,,,,,
E051::dhemaji,E051,2017-0289-IND,2017-06-25,Assam,Dhemaji,district,FAO/GAUL/2015/level2,matched,70087.0,2503.3476339074205,fs1-3016a20fd3ad,,,,,,,,
E051::dhubri,E051,2017-0289-IND,2017-06-25,Assam,Dhubri,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B25835998628545,1790.2800774622651,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Dhubri,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E051::dibrugarh,E051,2017-0289-IND,2017-06-25,Assam,Dibrugarh,district,FAO/GAUL/2015/level2,matched,17580.0,3397.4818067287138,fs1-3016a20fd3ad,,,,,,,,
E051::goalpara,E051,2017-0289-IND,2017-06-25,Assam,Goalpara,district,FAO/GAUL/2015/level2,matched,17581.0,1904.60564716237,fs1-3016a20fd3ad,,,,,,,,
E051::golaghat,E051,2017-0289-IND,2017-06-25,Assam,Golaghat,district,FAO/GAUL/2015/level2,matched,17582.0,3532.2679838886856,fs1-3016a20fd3ad,,,,,,,,
E051::jorhat,E051,2017-0289-IND,2017-06-25,Assam,Jorhat,district,FAO/GAUL/2015/level2,matched,70089.0,2842.716884638612,fs1-3016a20fd3ad,,,,,,,,
E051::karbi%20anglong,E051,2017-0289-IND,2017-06-25,Assam,Karbi Anglong,district,FAO/GAUL/2015/level2,matched,17584.0,10446.406497647093,fs1-3016a20fd3ad,,,,,,,,
E051::karimganj,E051,2017-0289-IND,2017-06-25,Assam,Karimganj,district,FAO/GAUL/2015/level2,matched,17585.0,1856.722473230466,fs1-3016a20fd3ad,,,,,,,,
E051::kokrajhar,E051,2017-0289-IND,2017-06-25,Assam,Kokrajhar,district,FAO/GAUL/2015/level2,matched,70090.0,3329.2233881813268,fs1-3016a20fd3ad,,,,,,,,
E051::lakhimpur,E051,2017-0289-IND,2017-06-25,Assam,Lakhimpur,district,FAO/GAUL/2015/level2,matched,70091.0,2886.5239581816727,fs1-3016a20fd3ad,,,,,,,,
E051::majuli,E051,2017-0289-IND,2017-06-25,Assam,Majuli,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B15157901669242,1250.5943287677335,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Majuli,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E051::morigaon,E051,2017-0289-IND,2017-06-25,Assam,Morigaon,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B17968019348564,1508.3262903435707,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Morigaon,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E051::nagaon,E051,2017-0289-IND,2017-06-25,Assam,Nagaon,district,FAO/GAUL/2015/level2,matched,17589.0,3997.4423095607103,fs1-3016a20fd3ad,,,,,,,,
E051::nalbari,E051,2017-0289-IND,2017-06-25,Assam,Nalbari,district,FAO/GAUL/2015/level2,matched,17590.0,2339.8796955273547,fs1-3016a20fd3ad,,,,,,,,
E051::sivasagar,E051,2017-0289-IND,2017-06-25,Assam,Sivasagar,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B21722277889516,1526.6517657716288,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Sivasagar,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E051::sonitpur,E051,2017-0289-IND,2017-06-25,Assam,Sonitpur,district,FAO/GAUL/2015/level2,matched,17593.0,4676.158375740257,fs1-3016a20fd3ad,,,,,,,,
E051::south%20salmara,E051,2017-0289-IND,2017-06-25,Assam,South Salmara,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B20298037622173,719.1856651342704,fs1-3016a20fd3ad,,2021.0,reviewed_alias,South Salmara-Mankachar,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E052::bishnupur,E052,2017-0290-IND,2017-07-01,Manipur,Bishnupur,district,FAO/GAUL/2015/level2,matched,70188.0,481.84963420103696,fs1-3016a20fd3ad,,,,,,,,
E052::imphal%20east,E052,2017-0290-IND,2017-07-01,Manipur,Imphal East,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B30779259886340,378.5544316172313,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Imphal East,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E052::imphal%20west,E052,2017-0290-IND,2017-07-01,Manipur,Imphal West,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B99807650893733,504.9363985854122,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Imphal West,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E052::thoubal,E052,2017-0290-IND,2017-07-01,Manipur,Thoubal,district,FAO/GAUL/2015/level2,matched,70194.0,715.5847965133187,fs1-3016a20fd3ad,,,,,,,,
E053::araria,E053,2017-0342-IND,2017-08-11,Bihar,Araria,district,FAO/GAUL/2015/level2,matched,70094.0,2825.348194194397,fs1-3016a20fd3ad,,,,,,,,
E053::darbhanga,E053,2017-0342-IND,2017-08-11,Bihar,Darbhanga,district,FAO/GAUL/2015/level2,matched,17598.0,2293.727225126986,fs1-3016a20fd3ad,,,,,,,,
E053::east%20champaran,E053,2017-0342-IND,2017-08-11,Bihar,East Champaran,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B49017555803526,4209.432168721379,fs1-3016a20fd3ad,,2021.0,census_label_alias,Purba Champaran,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E053::gopalganj,E053,2017-0342-IND,2017-08-11,Bihar,Gopalganj,district,FAO/GAUL/2015/level2,matched,17604.0,2044.660708589624,fs1-3016a20fd3ad,,,,,,,,
E053::katihar,E053,2017-0342-IND,2017-08-11,Bihar,Katihar,district,FAO/GAUL/2015/level2,matched,17608.0,3068.3721590224136,fs1-3016a20fd3ad,,,,,,,,
E053::khagaria,E053,2017-0342-IND,2017-08-11,Bihar,Khagaria,district,FAO/GAUL/2015/level2,matched,17609.0,1494.410012910706,fs1-3016a20fd3ad,,,,,,,,
E053::kishanganj,E053,2017-0342-IND,2017-08-11,Bihar,Kishanganj,district,FAO/GAUL/2015/level2,matched,70100.0,1932.7539351616576,fs1-3016a20fd3ad,,,,,,,,
E053::madhepura,E053,2017-0342-IND,2017-08-11,Bihar,Madhepura,district,FAO/GAUL/2015/level2,matched,17612.0,1841.8576584602,fs1-3016a20fd3ad,,,,,,,,
E053::madhubani,E053,2017-0342-IND,2017-08-11,Bihar,Madhubani,district,FAO/GAUL/2015/level2,matched,17611.0,3457.42262983169,fs1-3016a20fd3ad,,,,,,,,
E053::muzaffarpur,E053,2017-0342-IND,2017-08-11,Bihar,Muzaffarpur,district,FAO/GAUL/2015/level2,matched,17613.0,3192.441978127565,fs1-3016a20fd3ad,,,,,,,,
E053::nalanda,E053,2017-0342-IND,2017-08-11,Bihar,Nalanda,district,FAO/GAUL/2015/level2,matched,17615.0,2341.900504872643,fs1-3016a20fd3ad,,,,,,,,
E053::patna,E053,2017-0342-IND,2017-08-11,Bihar,Patna,district,FAO/GAUL/2015/level2,matched,17619.0,3211.7699895027954,fs1-3016a20fd3ad,,,,,,,,
E053::purnea,E053,2017-0342-IND,2017-08-11,Bihar,Purnea,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B32499449492865,3170.464435145496,fs1-3016a20fd3ad,,2021.0,census_label_alias,Purnia,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E053::saharsa,E053,2017-0342-IND,2017-08-11,Bihar,Saharsa,district,FAO/GAUL/2015/level2,matched,17624.0,1692.2702412487936,fs1-3016a20fd3ad,,,,,,,,
E053::samastipur,E053,2017-0342-IND,2017-08-11,Bihar,Samastipur,district,FAO/GAUL/2015/level2,matched,17626.0,2911.492917812177,fs1-3016a20fd3ad,,,,,,,,
E053::saran,E053,2017-0342-IND,2017-08-11,Bihar,Saran,district,FAO/GAUL/2015/level2,matched,17628.0,2650.3366911206285,fs1-3016a20fd3ad,,,,,,,,
E053::sheohar,E053,2017-0342-IND,2017-08-11,Bihar,Sheohar,district,FAO/GAUL/2015/level2,matched,70103.0,575.6280849211931,fs1-3016a20fd3ad,,,,,,,,
E053::sitamarhi,E053,2017-0342-IND,2017-08-11,Bihar,Sitamarhi,district,FAO/GAUL/2015/level2,matched,17630.0,2075.1609189491032,fs1-3016a20fd3ad,,,,,,,,
E053::siwan,E053,2017-0342-IND,2017-08-11,Bihar,Siwan,district,FAO/GAUL/2015/level2,matched,17631.0,2229.6509970655925,fs1-3016a20fd3ad,,,,,,,,
E053::supaul,E053,2017-0342-IND,2017-08-11,Bihar,Supaul,district,FAO/GAUL/2015/level2,matched,70104.0,2399.2927702222696,fs1-3016a20fd3ad,,,,,,,,
E053::west%20champaran,E053,2017-0342-IND,2017-08-11,Bihar,West Champaran,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B17762399278073,5214.198372330435,fs1-3016a20fd3ad,,2021.0,census_label_alias,Pashchim Champaran,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E054::ambedkar%20nagar,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Ambedkar Nagar,district,FAO/GAUL/2015/level2,matched,70257.0,2328.994244483866,fs1-3016a20fd3ad,,,,,,,,
E054::ayodhya,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Ayodhya,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B60320291189162,2675.8001543878418,fs1-3016a20fd3ad,,2021.0,reviewed_alias,Faizabad,False,https://ayodhya.nic.in/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E054::azamgarh,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Azamgarh,district,FAO/GAUL/2015/level2,matched,17892.0,3904.0182560646062,fs1-3016a20fd3ad,,,,,,,,
E054::bahraich,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Bahraich,district,FAO/GAUL/2015/level2,matched,17893.0,3705.0099637131552,fs1-3016a20fd3ad,,,,,,,,
E054::ballia,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Ballia,district,FAO/GAUL/2015/level2,matched,17894.0,3013.8054759791835,fs1-3016a20fd3ad,,,,,,,,
E054::balrampur,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Balrampur,district,FAO/GAUL/2015/level2,matched,70261.0,3379.881475532829,fs1-3016a20fd3ad,,,,,,,,
E054::barabanki,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Barabanki,district,FAO/GAUL/2015/level2,matched,17896.0,4440.0005417469865,fs1-3016a20fd3ad,,,,,,,,
E054::basti,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Basti,district,FAO/GAUL/2015/level2,matched,17898.0,2522.0744554746907,fs1-3016a20fd3ad,,,,,,,,
E054::bijnor,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Bijnor,district,FAO/GAUL/2015/level2,matched,17899.0,4319.741895171613,fs1-3016a20fd3ad,,,,,,,,
E054::budaun,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Budaun,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B84679668760735,4242.298807636645,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Budaun,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E054::deoria,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Deoria,district,FAO/GAUL/2015/level2,matched,17904.0,2561.4288968732094,fs1-3016a20fd3ad,,,,,,,,
E054::farrukhabad,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Farrukhabad,district,FAO/GAUL/2015/level2,matched,17908.0,2188.008861953001,fs1-3016a20fd3ad,,,,,,,,
E054::ghazipur,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Ghazipur,district,FAO/GAUL/2015/level2,matched,17912.0,3392.663587484302,fs1-3016a20fd3ad,,,,,,,,
E054::gonda,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Gonda,district,FAO/GAUL/2015/level2,matched,17913.0,4014.846082655345,fs1-3016a20fd3ad,,,,,,,,
E054::gorakhpur,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Gorakhpur,district,FAO/GAUL/2015/level2,matched,17914.0,3072.188964505668,fs1-3016a20fd3ad,,,,,,,,
E054::kushinagar,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Kushinagar,district,FAO/GAUL/2015/level2,matched,70271.0,2893.16087554316,fs1-3016a20fd3ad,,,,,,,,
E054::lakhimpur%20kheri,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Lakhimpur Kheri,district,FAO/GAUL/2015/level2,matched,17921.0,7708.742992388735,fs1-3016a20fd3ad,,,,,,,,
E054::maharajganj,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Maharajganj,district,FAO/GAUL/2015/level2,matched,70272.0,3197.0231063739748,fs1-3016a20fd3ad,,,,,,,,
E054::mau,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Mau,district,FAO/GAUL/2015/level2,matched,70274.0,2070.491760227604,fs1-3016a20fd3ad,,,,,,,,
E054::mirzapur,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Mirzapur,district,FAO/GAUL/2015/level2,matched,17927.0,4526.889753258701,fs1-3016a20fd3ad,,,,,,,,
E054::pilibhit,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Pilibhit,district,FAO/GAUL/2015/level2,matched,17931.0,3594.1579683602813,fs1-3016a20fd3ad,,,,,,,,
E054::sant%20kabir%20nagar,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Sant Kabir Nagar,district,FAO/GAUL/2015/level2,matched,70275.0,1329.179989070325,fs1-3016a20fd3ad,,,,,,,,
E054::shrawasti,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Shrawasti,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B34832354589031,1950.0124338087928,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Shrawasti,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E054::siddharthnagar,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Siddharthnagar,district,FAO/GAUL/2015/level2,matched,70278.0,3492.6137371813147,fs1-3016a20fd3ad,,,,,,,,
E054::sitapur,E054,2017-0342-IND,2017-08-11,Uttar Pradesh,Sitapur,district,FAO/GAUL/2015/level2,matched,17938.0,5789.793396469067,fs1-3016a20fd3ad,,,,,,,,
E055::alipurduar,E055,2017-0342-IND,2017-08-11,West Bengal,Alipurduar,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B23858286755005,2805.571892812845,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Alipurduar,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E055::bankura,E055,2017-0342-IND,2017-08-11,West Bengal,Bankura,district,FAO/GAUL/2015/level2,matched,17945.0,6981.566770524623,fs1-3016a20fd3ad,,,,,,,,
E055::birbhum,E055,2017-0342-IND,2017-08-11,West Bengal,Birbhum,district,FAO/GAUL/2015/level2,matched,17947.0,4566.040490140597,fs1-3016a20fd3ad,,,,,,,,
E055::cooch%20behar,E055,2017-0342-IND,2017-08-11,West Bengal,Cooch Behar,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B64156747739715,3288.1312386454174,fs1-3016a20fd3ad,,2021.0,census_label_alias,Koch Bihar,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E055::dakshin%20dinajpur,E055,2017-0342-IND,2017-08-11,West Bengal,Dakshin Dinajpur,district,FAO/GAUL/2015/level2,matched,70290.0,2107.683120443892,fs1-3016a20fd3ad,,,,,,,,
E055::darjeeling,E055,2017-0342-IND,2017-08-11,West Bengal,Darjeeling,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B17109302371020,2082.4452472301264,fs1-3016a20fd3ad,,2021.0,reviewed_alias,Darjiling,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E055::east%20medinipur,E055,2017-0342-IND,2017-08-11,West Bengal,East Medinipur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B25373378863054,4206.535570897585,fs1-3016a20fd3ad,,2021.0,census_label_alias,Purba Medinipur,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E055::hooghly,E055,2017-0342-IND,2017-08-11,West Bengal,Hooghly,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B81857725777974,3153.550053477295,fs1-3016a20fd3ad,,2021.0,census_label_alias,Hugli,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E055::howrah,E055,2017-0342-IND,2017-08-11,West Bengal,Howrah,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B22077262393417,1451.5753227599494,fs1-3016a20fd3ad,,2021.0,census_label_alias,Haora,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E055::jalpaiguri,E055,2017-0342-IND,2017-08-11,West Bengal,Jalpaiguri,district,FAO/GAUL/2015/level2,matched,17951.0,6200.341009430311,fs1-3016a20fd3ad,,,,,,,,
E055::jhargram,E055,2017-0342-IND,2017-08-11,West Bengal,Jhargram,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B24861976740713,3096.557448030717,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Jhargram,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E055::malda,E055,2017-0342-IND,2017-08-11,West Bengal,Malda,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B36734405131975,3569.571917709693,fs1-3016a20fd3ad,,2021.0,census_label_alias,Maldah,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E055::murshidabad,E055,2017-0342-IND,2017-08-11,West Bengal,Murshidabad,district,FAO/GAUL/2015/level2,matched,17955.0,5473.753950605631,fs1-3016a20fd3ad,,,,,,,,
E055::nadia,E055,2017-0342-IND,2017-08-11,West Bengal,Nadia,district,FAO/GAUL/2015/level2,matched,17956.0,3995.2318634205153,fs1-3016a20fd3ad,,,,,,,,
E055::north%2024%20parganas,E055,2017-0342-IND,2017-08-11,West Bengal,North 24 Parganas,district,FAO/GAUL/2015/level2,matched,70293.0,6006.604976683008,fs1-3016a20fd3ad,,,,,,,,
